dataset,source_file,row_number_source,record_id,field,error_type,current_value,fixed_value,expected_rule
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1948,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1948,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1949,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1949,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1951,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1951,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1951,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1951,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1953,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1955,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1956,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1959,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1967,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1968,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1969,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1971,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1973,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1974,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1974,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1985,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1987,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1989,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1990,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1991,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1992,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1994,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1995,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,1997,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2003,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2005,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2008,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2008,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2008,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2008,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2009,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2011,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2012,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2012,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2012,,job,missing_value,unknown,admin.,"job должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2016,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2018,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2021,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2023,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2029,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2032,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2033,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2035,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2036,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2036,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2036,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2037,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2042,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2043,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2046,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2047,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2048,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2048,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2049,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2055,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2058,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2059,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2060,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2062,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2068,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2073,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2074,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2076,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2077,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2080,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2083,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2085,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2089,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2090,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2091,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2094,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2096,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2097,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2101,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2104,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2106,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2107,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2107,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2107,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2108,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2110,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2115,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2119,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2120,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2126,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2126,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2126,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2127,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2128,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2130,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2132,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2134,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2134,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2136,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2139,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2142,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2144,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2150,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2151,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2153,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2156,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2157,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2157,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2163,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2164,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2167,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2167,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2174,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2181,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2183,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2190,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2190,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2191,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2193,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2194,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2200,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2201,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2201,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2202,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2203,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2205,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2206,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2209,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2210,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2211,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2211,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2212,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2214,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2214,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2216,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2219,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2220,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2221,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2222,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2225,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2226,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2228,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2228,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2228,,job,missing_value,unknown,admin.,"job должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2229,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2230,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2231,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2232,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2237,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2237,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2238,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2243,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2251,,education,missing_value,unknown,university.degree,"education должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2257,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2257,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2257,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2258,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2259,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2260,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2261,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2269,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2270,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2271,,housing,missing_value,unknown,yes,"housing должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2271,,loan,missing_value,unknown,no,"loan должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2274,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2277,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2280,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2283,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2289,,job,missing_value,unknown,admin.,"job должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2292,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2292,,job,missing_value,unknown,admin.,"job должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2296,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
bank_marketing_additional,bank-marketing/bank-additional/bank-additional/bank-additional-full.csv,2297,,default,missing_value,unknown,no,"default должно содержать валидную категорию, не 'unknown'"
